=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.19 18:46:28 =~=~=~=~=~=~=~=~=~=~=~=
16156, 0, 30, 0, 30, -4.66
16322, 0, 30, 0, 30, -3.42
16488, 40, 30, 0, 50, -2.61
16654, 72, 45, 0, 84, 4.19
16820, 144, 90, 0, 169, 69.43
16987, 216, 90, 45, 238, 182.58
17153, 356, 105, 90, 381, 323.10
17318, 464, 165, 153, 515, 502.88
17485, 552, 210, 216, 628, 619.92
17651, 660, 270, 261, 759, 752.01
17817, 664, 270, 288, 772, 807.36
17984, 676, 285, 297, 791, 823.42
18150, 624, 255, 252, 719, 819.19
18316, 344, 150, 135, 398, 656.53
18483, 124, 60, 36, 142, 244.82
18649, 52, 45, 0, 68, 10.40
18814, 0, 0, 0, 0, -2.01
18980, 0, 30, 0, 30, -4.65
19146, 0, 30, 0, 30, -10.04
19312, 0, 30, 0, 30, -14.01
19478, 0, 30, 0, 30, -15.67
19645, 0, 30, 0, 30, -16.09
19811, 0, 30, 45, 54, -16.33
19977, 0, 45, 81, 92, 1.54
20143, 40, 45, 144, 156, 53.74
20308, 128, 120, 279, 329, 104.04
20475, 184, 300, 459, 578, 319.34
20641, 252, 420, 684, 841, 596.19
20807, 324, 480, 900, 1070, 820.87
20974, 392, 630, 1152, 1370, 1034.91
21140, 440, 705, 1368, 1600, 1262.97
21306, 484, 810, 1494, 1767, 1401.48
21473, 520, 885, 1584, 1887, 1447.08
21639, 528, 840, 1584, 1869, 1512.29
21806, 564, 780, 1575, 1845, 1478.31
21971, 576, 750, 1593, 1852, 1451.33
22138, 588, 720, 1539, 1797, 1452.22
22304, 456, 630, 1323, 1534, 1324.14
22470, 264, 435, 873, 1010, 1018.51
22637, 160, 255, 522, 602, 553.62
22803, 60, 120, 315, 342, 395.62
22969, 48, 45, 189, 200, 158.81
23136, 48, 0, 117, 126, 9.95
23302, 0, 0, 90, 90, -75.05
23468, 0, 45, 63, 77, -45.12
23633, 0, 30, 54, 61, -15.41
23799, 0, 30, 54, 61, -13.34
23965, 0, 30, 54, 61, -10.02
24132, 0, 45, 45, 63, -4.60
24298, 0, 45, 36, 57, -1.39
24464, 0, 30, 45, 54, 0.35
24630, 0, 45, 45, 63, 0.06
24796, 0, 45, 54, 70, -0.19
24962, 0, 60, 36, 69, -0.51
25128, 0, 75, 36, 83, 4.63
25294, 56, 75, 36, 100, 10.62
25460, 88, 150, 36, 177, 47.84
25626, 128, 165, 63, 218, 147.73
25792, 196, 210, 90, 301, 226.73
25959, 292, 300, 135, 439, 338.47
26125, 344, 390, 171, 547, 475.84
26291, 420, 555, 225, 731, 608.61
26458, 504, 690, 297, 904, 681.33
26624, 628, 810, 369, 1089, 823.53
26789, 688, 930, 423, 1231, 946.25
26956, 752, 990, 459, 1325, 1036.34
27122, 784, 1050, 477, 1394, 1076.98
27289, 800, 1035, 486, 1395, 1093.19
27455, 792, 1050, 486, 1402, 1076.11
27622, 796, 1050, 486, 1404, 1069.52
27788, 828, 1065, 495, 1436, 1068.25
27954, 840, 1065, 504, 1447, 1070.16
28121, 828, 1050, 495, 1425, 1053.27
28286, 820, 1050, 504, 1424, 1030.52
28453, 824, 1020, 486, 1398, 1032.56
28619, 716, 840, 396, 1172, 981.10
28785, 416, 540, 234, 720, 663.53
28952, 184, 300, 99, 365, 274.80
29118, 104, 180, 54, 214, 156.25
29284, 60, 105, 36, 126, 37.50
29451, 0, 90, 0, 90, -3.22
29617, 0, 75, 0, 75, -3.81
29783, 0, 60, 0, 60, -7.13
29948, 0, 60, 0, 60, -9.24
30114, 0, 60, 0, 60, -6.07
